"","x","y","sst","bt","sal","mld","depth","chl"
"1554",3.7,59.1,-0.193191263267185,-0.541674145517954,-0.908414298245469,-1.00409551511584,-0.0266593585550851,-0.185041915227439
"1555",3.9,59.1,-0.0944075409715414,-0.562018154554895,-1.61041462144995,-0.987406022603937,-0.0636842160678393,-0.13894157332594
"1556",4.1,59.1,-0.0850017075315539,-0.564449389972128,-2.12446121519243,-0.985134890719772,-0.0679986109365452,-0.0997437837989195
"1557",4.3,59.1,0.00587663930261487,-0.568505425162092,-2.38937711300921,-0.927918181406827,-0.0534067656502284,-0.0415940214045331
"1558",4.5,59.1,0.131611326252026,-0.565364557662226,-2.67556186802911,-0.938318243378261,-0.0410123987713634,-0.00270370479122694
"1559",4.7,59.1,-0.0431189868462235,-0.55392749951403,-2.82418768711524,-1.01349167901935,-0.0480392260226256,0.0115479078500055
"1560",4.9,59.1,-0.082284697887717,-0.527935402858996,-3.11727834447886,-1.01217202636922,-0.00206239550871367,0.0697600118901004
"1561",5.1,59.1,-0.103638401493529,-0.486832878114806,-3.39182266720305,-1.07595919038196,0.0529411335779778,0.282836131630747
"1562",5.3,59.1,0.049062307439574,-0.430241568755719,-3.6694807058209,-1.11609600663355,0.165503728911463,0.492178312898183
"1563",5.5,59.1,0.219443212562672,0.482756711295796,-3.77759260674394,-1.15606938460766,0.287464739079591,0.83665965185163
"1564",5.7,59.1,0.207584065919459,NA,NA,NA,0.370602182411107,1.10965877307482
"1565",5.9,59.1,0.468916508604711,NA,NA,NA,0.404961866897604,NA
"1566",6.1,59.1,1.23427841158203,NA,NA,NA,0.724705668153491,NA
"1567",6.3,59.1,1.77033077987431,NA,NA,NA,1.05143397637827,NA
"1568",6.5,59.1,NA,NA,NA,NA,1.38143966096562,NA
"1569",6.7,59.1,NA,NA,NA,NA,1.69306008394681,NA
"1570",6.9,59.1,NA,NA,NA,NA,1.70371115800019,NA
"1571",7.1,59.1,NA,NA,NA,NA,1.88584854902332,NA
"1572",7.3,59.1,NA,NA,NA,NA,1.83805108210506,NA
"1573",7.5,59.1,NA,NA,NA,NA,1.46697993555345,NA
"1574",7.7,59.1,NA,NA,NA,NA,1.60502002694283,NA
"1575",7.9,59.1,NA,NA,NA,NA,1.49036281788038,NA
"1576",-12.9,58.9,-0.882495857054922,-1.25133951930892,0.442508787995363,2.7676691371484,-1.97596645257649,-0.422030241702155
"1577",-12.7,58.9,-0.954909858862724,-1.31700426444319,0.468181227363402,2.45808669205547,-1.94811819238811,-0.43922608067717
"1578",-12.5,58.9,-0.862685333920423,-1.37962318430328,0.473150782107097,2.02199735067024,-1.97058985819886,-0.473976243655937
"1579",-12.3,58.9,-0.973559973457659,-1.41519542567796,0.479064822470974,1.86035964320419,-2.00457906191574,-0.479083832085908
"1580",-12.1,58.9,-0.549064049725927,-1.45654652452006,0.476164144053268,1.7923396883093,-2.19471413982029,-0.472608137888996
"1581",-11.9,58.9,-0.491326382724338,-1.49770336052698,0.474879834871726,1.83567869883576,-2.32160975631761,-0.479350694091146
"1582",-11.7,58.9,-0.478393773974863,-1.53255231695773,0.478249891986032,1.94256082994468,-2.39061174775575,-0.48931245080344
"1583",-11.5,58.9,-0.641759551675986,-1.55025292360491,0.47849447704444,2.06179451179747,-2.42900922943736,-0.443328560992934
"1584",-11.3,58.9,-0.671422701908651,-1.54119567033958,0.480049506694185,2.27111727417994,-2.47849880065523,-0.417449418793231
"1585",-11.1,58.9,-0.802054703733779,-1.51959262604788,0.478276495414812,2.55377773320557,-2.51951973337794,-0.442778522716045
"1586",-10.9,58.9,-0.722832686057187,-1.49640830196947,0.482346067233051,2.77607016261259,-2.5156797682216,-0.426293014765584
"1587",-10.7,58.9,-0.887721372660059,-1.47449458785364,0.485768750346218,2.90538597581976,-2.47822631893445,-0.405702091541213
"1588",-10.5,58.9,-0.748270013497118,-1.4459670656172,0.488502483169035,2.7041730163132,-2.52604709799969,-0.431454106260994
"1589",-10.3,58.9,-0.772787751629019,-1.42983960764002,0.478441536918346,1.93834145725779,-2.35320851445116,-0.465086908188433
"1590",-10.1,58.9,-0.649037708610694,-1.35767037177457,0.461738035752713,1.32172716853893,-2.21309075898609,-0.433766305781135
"1591",-9.9,58.9,-0.643609742586808,-1.34925783390609,0.460639225795971,1.16444759517377,-2.21469956911988,-0.444773402335911
"1592",-9.7,58.9,-0.539014159765301,-1.35810878570415,0.472465254930024,1.39659018398263,-2.32114617880916,-0.421252021013563
"1593",-9.5,58.9,-0.459901529979277,-1.36398332271627,0.478581235107276,1.56370749900432,-2.34438870302894,-0.416160929823249
"1594",-9.3,58.9,-0.550488302099082,-1.3548504998771,0.481815968011495,1.60484125315473,-2.26257688672596,-0.426379113442591
"1595",-9.1,58.9,-0.697534681338891,-1.31722614858379,0.483417826715704,1.65066776697161,-2.18556444665998,-0.461841891752402
"1596",-8.9,58.9,-0.537698875352535,-1.26854181619642,0.489227296398475,1.7632453125112,-2.0932618188625,-0.457572935257417
"1597",-8.7,58.9,-0.477403999287424,-1.18725754036358,0.490073328837352,1.84718815005135,-1.97374405218952,-0.44573300344511
"1598",-8.5,58.9,-0.595603528811149,-1.05494334331629,0.494220511144103,1.96586504014346,-1.84255708967964,-0.466958800918159
"1599",-8.3,58.9,-0.627834683859879,-0.878725151919415,0.493917250128785,2.18263382665446,-1.69328660843323,-0.472251786094823
"1600",-8.1,58.9,-0.592740069598083,-0.687270420843339,0.494154527530405,2.17436538624042,-1.44529827897865,-0.467680523468417
"1601",-7.9,58.9,-0.586868515615345,-0.46768693637836,0.494153353472088,2.09430055963565,-1.16215991102451,-0.45049808504432
"1602",-7.7,58.9,-0.608502061049341,-0.125642757265464,0.491355210046147,1.92396085620313,-0.682348922657683,-0.44657867276404
"1603",-7.5,58.9,-0.566974534923781,0.301807181592789,0.456254227526898,0.441114584864772,-0.0672661791309576,-0.424567973432178
"1604",-7.3,58.9,-0.62026620919277,0.286205917645126,0.457433936004056,-0.0692567421411616,0.0770415171905871,-0.345848881066078
"1605",-7.1,58.9,-0.568902354896653,0.315714149149963,0.470784520581025,0.207052142234543,0.0798669535049223,-0.349237399141882
"1606",-6.9,58.9,-0.643817090177903,0.290912175979253,0.46538115913897,0.245818048765253,0.0998841498540896,-0.366040925689775
"1607",-6.7,58.9,-0.653567592120965,0.242449815537447,0.405997086321173,-0.102705719803661,0.141586474021461,-0.340449410781895
"1608",-6.5,58.9,-0.680002452399878,0.207281479018747,0.330714261713288,0.0307030486644255,0.182471315497078,-0.315857365542254
"1609",-6.3,58.9,-0.722564108131953,0.178770444409451,0.317006272138923,0.712809750438809,0.207026856659941,-0.290281025847105
"1610",-6.1,58.9,-0.692913796641562,0.167618630098716,0.330655032579555,0.515705411911295,0.202623330878583,-0.28330373588428
"1611",-5.9,58.9,-0.696050293059164,0.14387696856112,0.314741160128089,0.376191960431702,0.197534522020997,-0.279206190241806
"1612",-5.7,58.9,-0.68992770969384,0.121082052315625,0.329711712104264,0.240282321412047,0.202971173705868,-0.257715074990592
"1613",-5.5,58.9,-0.596381416247807,0.113134191797038,0.328477632224433,0.217009757527826,0.2107312920459,-0.236111736787706
"1614",-5.3,58.9,-0.666617454515147,0.102460740921517,0.292486736717138,0.202532274347961,0.209058646035329,-0.210847653497096
"1615",-5.1,58.9,-0.841874511442514,0.124796851367903,0.213521112681564,-0.0461982175642754,0.234464186781647,-0.215471202167684
"1616",-4.9,58.9,-0.938872094189445,0.194000995173305,0.218324382639897,-0.0472409351276924,0.255553686217141,-0.187287704002698
"1617",-4.7,58.9,-1.02256667055418,0.191731039955496,0.228643908327341,0.217019263102999,0.241048614638435,-0.208897614146487
"1618",-4.5,58.9,-1.00050219412223,0.190024691394071,0.24211189495679,0.161990620494413,0.243493654170125,-0.181958489732371
"1619",-4.3,58.9,-1.12819678636333,0.218866772344988,0.26273547935413,0.0449282005335743,0.253557968534518,-0.178618380937136
"1620",-4.1,58.9,-0.99400011938576,0.23421503490156,0.307959622452778,-0.00366343421582337,0.256235339662214,-0.162256486828988
"1621",-3.9,58.9,-0.901224118836897,0.175554711102876,0.288152502748049,0.370399563816828,0.234883611077831,-0.131738783408175
"1622",-3.7,58.9,-0.950458799937199,0.142303730238311,0.158918906391952,0.500828572805964,0.227498576298887,-0.133279337798435
"1623",-3.5,58.9,-1.07165268506331,0.234580372788102,-0.0632612779958045,0.125494538758649,0.27698904529297,-0.133855824117768
"1624",-3.3,58.9,-0.9470390766972,0.447002714494288,-0.081031164501255,-1.14616958441928,0.427732955120064,-0.00254040669391691
"1625",-3.1,58.9,-0.603274650333369,0.501928818796351,-0.0286151712401874,-0.933634646760692,0.378773866766033,0.49094594548736
"1626",-2.9,58.9,-0.577380227906322,0.522489542105958,0.0931246773467291,-1.13413941106676,0.356134566292152,-0.0021501147244357
"1627",-2.7,58.9,-1.00441647376943,0.484544329528836,0.20888232606312,-0.455929356806624,0.299689188338641,-0.0633781022842207
"1628",-2.5,58.9,-1.04130561239332,0.25229905598836,0.277614131705373,0.309427926286526,0.250407851556932,-0.18816188838681
"1629",-2.3,58.9,-0.987130075201528,0.177724629659504,0.348521300260868,0.531427269767605,0.230659769242834,-0.210406117758766
"1630",-2.1,58.9,-0.967146921236195,0.168045394344091,0.416172798904754,0.515826558263001,0.235811890259227,-0.201403679026337
"1631",-1.9,58.9,-0.964032958500752,0.128625595233812,0.537329055271943,0.554235345952697,0.222606252131878,-0.194538459082143
"1632",-1.7,58.9,-0.931975016698791,0.0711183047049131,0.641949027628759,0.801747086765249,0.206764403153932,-0.214569946033049
"1633",-1.5,58.9,-0.867791613002648,-0.00628717717546689,0.69670664101185,0.381615368812835,0.189924152779439,-0.218085789729214
"1634",-1.3,58.9,-0.690386555269555,-0.11156165279753,0.74966658779424,-0.443395992662535,0.1885969547491,-0.243770948427607
"1635",-1.1,58.9,-0.651974494368289,-0.21919276419165,0.742329603282654,-0.413349099544002,0.175121379308076,-0.292109554351193
"1636",-0.899999999999999,58.9,-0.631240512973686,-0.35886442775892,0.683275509278646,-0.36403482808631,0.164753488163088,-0.312961661828842
"1637",-0.699999999999999,58.9,-0.658082425208075,-0.449777487194678,0.654719111946058,-0.368322805687747,0.153810399319647,-0.292918075426286
"1638",-0.5,58.9,-0.597107892017858,-0.491835232628308,0.633737365917349,-0.41331870350363,0.146023227376219,-0.33974758246392
"1639",-0.299999999999999,58.9,-0.608438441367452,-0.543298229552249,0.641024777009729,-0.469067815096178,0.148832311819323,-0.379929208131337
"1640",-0.0999999999999996,58.9,-0.596165787537923,-0.559025587933235,0.626203429246714,-0.484714914102379,0.146488601590544,-0.401956261411742
"1641",0.100000000000001,58.9,-0.555699662248001,-0.538566861864668,0.61439823813118,-0.492899842880401,0.121782712700092,-0.412059520221814
"1642",0.300000000000001,58.9,-0.549605485049622,-0.55409664242347,0.593203608475466,-0.478365124599564,0.108204236297617,-0.438051294414541
"1643",0.5,58.9,-0.557923909577697,-0.5903150005785,0.580756592050254,-0.481330297932138,0.121096119968026,-0.455569078408288
"1644",0.700000000000001,58.9,-0.541336866129041,-0.57677198947565,0.565960566437447,-0.512258785966812,0.14645267987894,-0.455023801279612
"1645",0.9,58.9,-0.55923049701734,-0.536284334871812,0.532054760022328,-0.478810925370909,0.159942287327158,-0.42665080487922
"1646",1.1,58.9,-0.601419256183568,-0.523584007048674,0.51603478643381,-0.492633037358195,0.179134592174545,-0.413662462915828
"1647",1.3,58.9,-0.538408582239814,-0.52918536040941,0.529770642544173,-0.501164798015138,0.191381193162727,-0.411686276541368
"1648",1.5,58.9,-0.428108313743812,-0.543110072726623,0.543585453238059,-0.517095349403001,0.176650113504871,-0.418105769511998
"1649",1.7,58.9,-0.271575917830685,-0.555791283208291,0.552966223394256,-0.500446091846506,0.173155745972905,-0.431225457489341
"1650",1.9,58.9,-0.315974651565459,-0.554891162732616,0.549436739791089,-0.498755586374333,0.180924695079016,-0.431737466991927
"1651",2.1,58.9,-0.36071163217212,-0.55682497126551,0.54898582056158,-0.505728625849961,0.185516585806278,-0.425014976398369
"1652",2.3,58.9,-0.327803135986825,-0.559369909426598,0.557600665877656,-0.54361888398833,0.18723884888594,-0.413452228105228
"1653",2.5,58.9,-0.350166535615717,-0.564273518462009,0.489255270364484,-0.564840602596506,0.183679560135064,-0.405347887353314
"1654",2.7,58.9,-0.320407633737174,-0.575449508264039,0.42760052870114,-0.603776655716762,0.174649381793421,-0.383627433066515
"1655",2.9,58.9,-0.226188306696355,-0.577046665935022,0.380154840718374,-0.631062977968166,0.165040039429451,-0.374425126678561
"1656",3.1,58.9,-0.187990671977542,-0.57354300836471,0.251805810204223,-0.71462889664059,0.163639538406457,-0.372825513436382
"1657",3.3,58.9,-0.320325881156168,-0.554361949165935,-0.00136285698925464,-0.780689585566012,0.153188615631113,-0.355030737256877
"1658",3.5,58.9,-0.339818177002856,-0.432054173019062,-0.296359479544875,-0.904242014869554,0.0866153118142906,-0.267561200031325
"1659",3.7,58.9,-0.312492274388888,-0.51038497208632,-0.83867747123161,-0.981460964146248,-0.0348008838666338,-0.115236414962734
"1660",3.9,58.9,-0.23408883762849,-0.557934635501754,-1.48755484409841,-1.01123215228492,-0.0614675044084732,-0.0601367173095973
"1661",4.1,58.9,-0.102130160357227,-0.571115774007781,-2.10229949316221,-1.03076181715412,-0.065210929792283,-0.0639650082372745
"1662",4.3,58.9,-0.0872271920834706,-0.569869368951428,-2.56305035965767,-0.966023770443563,-0.0434260067714612,-0.0828762636498074
"1663",4.5,58.9,0.0601637240363447,-0.564448862650719,-2.75354351355285,-0.967597332217665,-0.00926145979083524,-0.0379300743746975
"1664",4.7,58.9,-0.015383890758566,-0.554043989389755,-2.93896596580838,-1.00169744595155,-0.0160474237247088,-0.0487720078304477
"1665",4.9,58.9,0.0778091665012463,-0.535794646055854,-3.22133008813838,-1.03536354053065,0.00223527388590113,0.0090121183371772
"1666",5.1,58.9,0.0720595425315386,-0.520628554554242,-3.26838541543328,-1.03854295280751,0.0297194517427988,0.133294405486577
"1667",5.3,58.9,-0.129140063113841,-0.442598066004285,-3.72180159290954,-1.10642089304273,0.144081990594422,0.349962548129267
"1668",5.5,58.9,-0.362480080789048,0.339065813844529,-4.17062839295276,-1.12343353045837,0.319888650499403,0.339141702945453
"1669",5.7,58.9,0.423402511731424,NA,NA,NA,0.394674463320726,NA
"1670",5.9,58.9,0.600236832167682,NA,NA,NA,0.514241098464503,NA
"1671",6.1,58.9,1.68386866150127,NA,NA,NA,0.699617100136734,NA
"1672",6.3,58.9,1.85584067751561,NA,NA,NA,1.12897555101179,NA
"1673",6.5,58.9,1.47981607830909,NA,NA,NA,1.54622360436313,NA
"1674",6.7,58.9,NA,NA,NA,NA,1.59073183222589,NA
"1675",6.9,58.9,NA,NA,NA,NA,1.47412635206359,NA
"1676",7.1,58.9,NA,NA,NA,NA,1.66891472494121,NA
"1677",7.3,58.9,NA,NA,NA,NA,1.68790841218529,NA
"1678",7.5,58.9,NA,NA,NA,NA,1.46638947078523,NA
"1679",7.7,58.9,-5.72856967800457,NA,NA,NA,1.19503356490043,NA
"1680",7.9,58.9,-5.65587609618897,NA,NA,NA,1.35236467067667,NA
"1681",-12.9,58.7,-0.996117862291156,-1.33396419580139,0.452759181876422,2.08851222838314,-1.99376147468988,-0.440011524979231
"1682",-12.7,58.7,-0.921738795583421,-1.33531673588789,0.458606089364082,1.92400253479694,-2.00097737772608,-0.45662005391841
"1683",-12.5,58.7,-0.724488852268494,-1.36412005177041,0.466989830553918,1.72756956587462,-2.06428943159883,-0.469668333947367
"1684",-12.3,58.7,-0.302078521885269,-1.41093926962401,0.465643539399485,1.50316798409418,-2.1064109183801,-0.457412955268461
"1685",-12.1,58.7,-0.590536421540974,-1.43793003960477,0.464916824598075,1.39190275798633,-2.14252691715001,-0.457058702228219
"1686",-11.9,58.7,-0.629933813548471,-1.43999059559681,0.473090727317145,1.53077581379486,-2.21427786116287,-0.476422150943134
"1687",-11.7,58.7,-0.476847246078749,-1.45206631958197,0.469821662216704,1.71378625110907,-2.26897631717133,-0.478387706397058
"1688",-11.5,58.7,-0.738706028188457,-1.4611789098516,0.467608603752311,2.03020323446449,-2.30384234945896,-0.418345322536949
"1689",-11.3,58.7,-0.758372337285606,-1.45676750936483,0.472133302397582,2.22297666212546,-2.37555800828256,-0.425422011247649
"1690",-11.1,58.7,-0.834461382331863,-1.46334791506268,0.475981027460981,2.34459030834376,-2.41904796589103,-0.437940258855224
"1691",-10.9,58.7,-0.742958804427341,-1.47518332675083,0.480870610609036,2.56895419085451,-2.45044623531814,-0.444141199548341
"1692",-10.7,58.7,-0.670843513059519,-1.47626335115348,0.483726188755777,2.72140848055541,-2.4310549386012,-0.438156583534314
"1693",-10.5,58.7,-0.701833354523626,-1.46885888205774,0.485107819447862,2.48130752462586,-2.42174591736266,-0.476773853218174
"1694",-10.3,58.7,-0.630511245920119,-1.4501142829583,0.484361852267371,2.47095215596914,-2.41810247447134,-0.469329806422997
"1695",-10.1,58.7,-0.805257001440081,-1.43950233586672,0.479455971888558,2.38659609227263,-2.39428811937224,-0.451311975547055
"1696",-9.9,58.7,-0.631422089124,-1.42275666973712,0.478109506030669,1.96569384124225,-2.43213865434377,-0.392716848510972
"1697",-9.7,58.7,-0.602699941420706,-1.43095771115479,0.47770598047142,1.71771774527637,-2.35441458832259,-0.400508237269349
"1698",-9.5,58.7,-0.629103423088732,-1.36712339618696,0.474937745282394,1.57459772749926,-2.16386427472653,-0.42873297878417
"1699",-9.3,58.7,-0.553720449176105,-1.28839086272783,0.483232838096181,1.52917306326557,-2.03236393225737,-0.440199252410621
"1700",-9.1,58.7,-0.535192090584925,-1.11587235628282,0.487358588024619,1.68912254916146,-1.83578687736052,-0.457480250677842
"1701",-8.9,58.7,-0.517760298371867,-0.930742690755393,0.4861538580697,1.88585746464771,-1.58244227106757,-0.462642827209601
"1702",-8.7,58.7,-0.62290559480859,-0.585767666759958,0.491119218230486,2.02872974222991,-1.29774298859693,-0.458820637639341
"1703",-8.5,58.7,-0.595402269732658,-0.222686684911065,0.492166718949333,2.04934379251458,-1.02066807073666,-0.444474381435382
"1704",-8.3,58.7,-0.556352859606811,-0.0353150272314373,0.491208534524567,1.97065958822069,-0.744361206059828,-0.460850070472327
"1705",-8.1,58.7,-0.610914631576253,0.132406504735434,0.488918967316379,1.57812506988592,-0.456343349188276,-0.467895275207471
"1706",-7.9,58.7,-0.606738539074748,0.258036630795245,0.483754224223802,1.09069877921626,-0.234546126284392,-0.44004578918909
"1707",-7.7,58.7,-0.595174466871926,0.271174164935273,0.458778439744609,0.449298564588802,-0.00876476505717848,-0.347442738533777
"1708",-7.5,58.7,-0.65130436103302,0.231830263405325,0.401800446894591,-0.146247987475195,0.150557044701108,-0.266374334021858
"1709",-7.3,58.7,-0.673073899581917,0.213045499548006,0.368939477171117,-0.271367354730239,0.199322267640667,-0.239930079900662
"1710",-7.1,58.7,-0.704666393038449,0.227160892901738,0.377931451958221,-0.198853567408988,0.199943677379511,-0.294111538703251
"1711",-6.9,58.7,-0.690713016025444,0.23702805050863,0.391046040950958,-0.0152485329455513,0.183847831453949,-0.318747074170012
"1712",-6.7,58.7,-0.711640349244463,0.231488730762157,0.348815052805847,-0.0396092568192845,0.180877959529843,-0.3216968368601
"1713",-6.5,58.7,-0.685822554389595,0.234010301405681,0.291879479579008,0.418520435275488,0.197800380997201,-0.280427454217888
"1714",-6.3,58.7,-0.719384019297226,0.245906254508681,0.238874375424721,0.867009429755404,0.202369147144481,-0.221072358929613
"1715",-6.1,58.7,-0.715694670940688,0.232783343445442,0.187298250585825,1.05756260672493,0.187412658025521,-0.165102992552341
"1716",-5.9,58.7,-0.715777445517737,0.115794013226855,0.209288313083403,0.513375749091962,0.183413589134802,-0.180688824992783
"1717",-5.7,58.7,-0.793903561843405,0.0783103980675811,0.18927655855102,0.0230945884989747,0.189916444465926,-0.209822677668869
"1718",-5.5,58.7,-0.765305827956235,0.0659331434980892,0.112824841157802,-0.0853950389457352,0.211640375417753,-0.230666109101224
"1719",-5.3,58.7,-0.786703456770424,0.0867077552293717,-0.143613045089258,-0.400525288425448,0.235387601593869,-0.173646005412721
"1720",-5.1,58.7,-0.977593467233891,0.207997470246529,-0.489454739925009,-0.139266718089665,0.264944355253504,-0.0946997412939914
"1721",-4.9,58.7,-0.98370583596503,0.241384940182525,-0.485961366818913,-0.0580695219717412,0.308139155829435,-0.0806298522626368
"1722",-4.7,58.7,-1.08025679513248,0.238732633909736,-0.412420942711217,-0.0381394978674177,0.28591800709736,-0.105292146162322
"1723",-4.5,58.7,-1.12205776879184,0.21659003834229,-0.327320457189374,0.0972335378454557,0.284431405940526,-0.146094616306703
"1724",-4.3,58.7,-1.06122449162457,0.200112909362581,-0.239074473630885,0.455615502198353,0.258913721634831,-0.133773783145763
"1725",-4.1,58.7,-1.03792051883144,0.192397792783593,-0.184220612804169,0.370386581717984,0.261510231614679,-0.0861183808595232
"1726",-3.9,58.7,-1.06806511200561,0.182538727425092,-0.164041423278512,0.446327488294013,0.262732433341388,-0.0211069966167414
"1727",-3.7,58.7,-1.15942916460662,0.199652133359888,-0.235461635023452,0.195399815577769,0.28305769672609,0.0095316456649476
"1728",-3.5,58.7,-1.18727304554537,0.270287238455799,-0.247650175827064,0.210339267635291,0.291310055896799,-0.0574451568454877
"1729",-3.3,58.7,-1.2078486797613,0.327005109663672,-0.168965918843456,-0.0969242787606668,0.343685643757055,-0.082843090482002
"1730",-3.1,58.7,-1.08659888389996,0.345962957541751,-0.130896833554438,-0.349843575284936,0.330328086271111,-0.107008077883875
"1731",-2.9,58.7,-1.01367129468565,0.359399820187974,-0.0521441211331208,-0.335509535040541,0.294557684948708,-0.127246411221917
"1732",-2.7,58.7,-1.01863423466407,0.248547199059465,0.185542707575178,0.197519822746533,0.256437250305305,-0.151027785699442
"1733",-2.5,58.7,-0.955905746958964,0.109133092610916,0.277877858858754,0.271590268726892,0.250172489062136,-0.185247502653854
"1734",-2.3,58.7,-0.870687550591425,0.103576046795026,0.35319522465571,0.288219601179177,0.248295126182365,-0.190500469799678
"1735",-2.1,58.7,-0.803364761964949,0.100753027498972,0.445211265766351,0.405068277743032,0.232686394604751,-0.1979392386144
"1736",-1.9,58.7,-0.809677607277589,0.0559474644671123,0.535773309583902,0.44803543103324,0.219205842450517,-0.201289938525872
"1737",-1.7,58.7,-0.795212404752801,0.0175742932197924,0.616760019450903,0.000456306912412212,0.200716744185668,-0.210658744821481
"1738",-1.5,58.7,-0.788941334180074,-0.0340729806968264,0.693697702831304,-0.320676535612751,0.188593923701489,-0.181279205220917
"1739",-1.3,58.7,-0.810873392819272,-0.0943383852752374,0.724675088431741,-0.467521353549033,0.203982708964547,-0.194264932372274
"1740",-1.1,58.7,-0.755024010602887,-0.175163543526886,0.727883465933453,-0.507567905964317,0.197931832059024,-0.231169635295121
"1741",-0.899999999999999,58.7,-0.693850776303674,-0.254944765895754,0.720131512620044,-0.528699418164442,0.171890250986897,-0.234617909882852
"1742",-0.699999999999999,58.7,-0.666975811610546,-0.332685248942141,0.698853188846149,-0.515568543246186,0.157693807402603,-0.276573085578317
"1743",-0.5,58.7,-0.640712495257597,-0.407145979169429,0.662486735940552,-0.509305499426837,0.15172674807607,-0.344889204711751
"1744",-0.299999999999999,58.7,-0.631904311531478,-0.476082744491871,0.645084700203244,-0.520383818755659,0.143301141023934,-0.38044939919143
"1745",-0.0999999999999996,58.7,-0.560803298355785,-0.527409745324084,0.636641336803141,-0.512558450351882,0.112118140520266,-0.406743942508114
"1746",0.100000000000001,58.7,-0.512022056417568,-0.57714953904992,0.604258017397337,-0.520614980383809,0.107066525624897,-0.405050596321962
"1747",0.300000000000001,58.7,-0.545346108443065,-0.611788868493272,0.578781447915397,-0.478480710875019,0.106409156755522,-0.415017968946619
"1748",0.5,58.7,-0.500163655178246,-0.603230127632762,0.571565086148469,-0.43031808971722,0.115774081339302,-0.449733128239634
"1749",0.700000000000001,58.7,-0.517411136987341,-0.580457835022202,0.496137266158983,-0.452925296196233,0.132287593036331,-0.445073522285887
"1750",0.9,58.7,-0.477084396772497,-0.579161401090593,0.446346034918894,-0.493585068346283,0.147584964812129,-0.426371384477903
"1751",1.1,58.7,-0.427890656075908,-0.583641960165597,0.423667410193822,-0.510868668159809,0.163655927455795,-0.415624592550522
"1752",1.3,58.7,-0.40987144205823,-0.575598845041214,0.405727480439188,-0.502172491998747,0.169520647158947,-0.412258287153981
"1753",1.5,58.7,-0.342668601027987,-0.556688191317514,0.414650480524301,-0.49569863881422,0.161476522210389,-0.411282060854055
"1754",1.7,58.7,-0.332884859657065,-0.544801765225715,0.425663000753655,-0.497425544314611,0.175115317366209,-0.417997569159945
"1755",1.9,58.7,-0.357250665172944,-0.539781054046644,0.448046731544834,-0.494783538089896,0.190305372862939,-0.410103701583652
"1756",2.1,58.7,-0.297172973760752,-0.538144293949904,0.476600212486775,-0.490171640688421,0.201246216611476,-0.405562841586589
"1757",2.3,58.7,-0.293648162629988,-0.541899401429635,0.507180065503975,-0.483250993525804,0.211924045424946,-0.407876381312985
"1758",2.5,58.7,-0.267526409989118,-0.551982995878535,0.527324629126158,-0.479028749797879,0.20585023095444,-0.411505317333216
"1759",2.7,58.7,-0.257191430760851,-0.563157625857488,0.531112020113876,-0.505954991004372,0.193595435282878,-0.408312293148422
"1760",2.9,58.7,-0.239165414689677,-0.562238025141781,0.517468499822637,-0.60093624491696,0.199462250337679,-0.408860325916598
"1761",3.1,58.7,-0.291113898802092,-0.560816529929299,0.439996001854693,-0.664560336590544,0.199777763423945,-0.404891345769038
"1762",3.3,58.7,-0.119873779778855,-0.560626710174034,0.219761940946314,-0.773058346598054,0.190502194348145,-0.34458463980905
"1763",3.5,58.7,-0.255564185868284,-0.494637218254277,-0.184646934473892,-0.880484883970271,0.153797302947074,-0.298196369195855
"1764",3.7,58.7,-0.31461840069862,-0.456367671141109,-0.557572519185751,-0.985043151285675,0.0280287704170294,-0.170900444719745
"1765",3.9,58.7,-0.239523092475847,-0.53591296029004,-0.982060285833957,-1.00336277998731,-0.0351833387508533,-0.0407933384215819
"1766",4.1,58.7,-0.106486911703596,-0.553664662458593,-1.78665183544746,-1.0538117313318,-0.058569176765681,-0.0380656029166024
"1767",4.3,58.7,-0.137681010278294,-0.582631977619355,-2.29180371161215,-0.986882791226542,-0.0542104784790103,-0.0626680776734748
"1768",4.5,58.7,-0.118793066493832,-0.562919603341384,-2.7524237390414,-0.999279167366578,-0.0305307181288549,-0.0379064856868163
"1769",4.7,58.7,-0.0939804607192765,-0.55425898778076,-2.93128723686715,-1.00385600788038,-0.0109456683420618,-0.0413857584047889
"1770",4.9,58.7,0.00374740564044779,-0.534550530012036,-3.2719854912606,-1.02811999971654,0.0082932225364336,-0.0223871499856862
"1771",5.1,58.7,0.0850008223860706,-0.52230649140915,-3.54016909518129,-1.04078490412133,0.000215682750053468,0.0634201828626562
"1772",5.3,58.7,-0.0220790670780123,-0.5269699741743,-3.90493263500829,-1.07677021259605,0.0339774189152487,0.221541487630263
"1773",5.5,58.7,-0.315707478531079,-0.511616454431594,-4.37016212624856,-1.12650531141011,0.201294522770257,0.42974091746496
"1774",5.7,58.7,-0.00335372552055771,NA,NA,NA,0.445490334071358,NA
"1775",5.9,58.7,0.600236832167682,NA,NA,NA,0.677415483429447,NA
"1776",6.1,58.7,1.68386866150127,NA,NA,NA,0.844514324822173,NA
"1777",6.3,58.7,1.85584067751561,NA,NA,NA,1.10996839236613,NA
"1778",6.5,58.7,1.47981607830909,NA,NA,NA,1.27091184733644,NA
"1779",6.7,58.7,1.41362502921256,NA,NA,NA,1.1292339627671,NA
"1780",6.9,58.7,NA,NA,NA,NA,1.33699564191048,NA
